bodypartused,playerId,y,x,matchId,teamId,matchPeriod,eventSec,eventId,counter,goal,shotangle,distance_to_goal
401,28115,57,86,2500688,3766,1,2702.596849,176190417,0,1,24.30454927,17.7087549
401,213308,36,80,2500687,3776,1,136.18467,176436550,0,1,15.64819927,26.48471257
401,250134,66,86,2500687,3776,1,616.285617,176436665,1,0,17.35402464,21.12060605
402,286553,63,93,2500687,3776,1,1464.996021,176436831,0,1,22.43961456,13.36861997
402,256992,57,94,2500686,3799,0,605.975493,176505350,0,1,40.60129465,9.121403401
402,26389,43,96,2500686,3772,0,1568.104834,176505459,0,1,45,7.375635566
402,274970,51,93,2500686,3772,1,410.542029,176506029,0,1,50.59933934,8.438009244
401,253784,47,93,2500686,3799,1,2560.235393,176506707,0,1,48.08824615,8.736131867
401,25770,63,87,2500689,3771,0,647.176407,176522208,1,0,20.4031849,18.74886663
402,149054,29,93,2500689,3804,0,987.342719,176522238,1,0,11.28375807,18.78297101
402,219350,50,82,2500702,3795,1,472.890519,177947659,0,1,20.98295402,21.6
401,275243,43,87,2500702,3795,1,2385.869976,177948201,0,1,25.75148866,16.57467948
402,25410,27,89,2500702,3775,1,1994.463739,177948205,1,0,12.00020967,22.64508777
403,5167,48,91,2500703,3766,1,1726.667465,177952139,0,1,39.93638315,10.91787525
402,228946,69,89,2500703,3766,1,2859.991919,177952400,1,0,15.17737685,20.13156725
402,5167,65,81,2500703,3766,1,2542.180897,177952451,1,0,15.72461843,25.76509266
402,25413,41,88,2499719,1609,0,94.595788,177959212,0,1,25.34617594,16.09968944
403,14763,52,96,2499719,1631,0,254.745027,177959280,0,1,75.96375653,5.059644256
402,12829,54,94,2499719,1631,0,1710.855093,177959759,0,1,51.34019175,7.879086241
403,14763,58,92,2499719,1631,0,1969.136309,177959853,1,0,33.25436657,11.53776408
402,7945,50,92,2499719,1609,0,2815.900791,177960130,0,1,45.2397299,9.6
403,12829,54,92,2499719,1631,1,634.312236,177960379,0,1,41.63353934,10.11928851
402,7870,63,94,2499719,1609,1,2231.119656,177960849,0,1,21.80140949,12.64911064
403,26010,44,91,2499719,1609,1,2374.620655,177960902,0,1,34.93726317,11.81862936
403,20505,56,95,2499727,1644,0,467.429726,178082827,0,1,48.11847965,7.683749085
402,28292,53,93,2499727,1644,0,1860.806516,178083275,0,1,48.08824615,8.736131867
402,25747,32,90,2499727,1612,0,1698.524569,178083305,0,1,15.97427482,18.74459922
401,120353,57,96,2499727,1612,1,712.521492,178083830,0,1,45,7.375635566
401,4908,32,81,2499727,1612,1,1108.3325,178083960,1,0,14.38449577,26.96664607
402,120353,69,91,2499727,1612,1,1873.821022,178084227,1,0,14.60061978,18.64617923
403,21160,52,99,2499727,1644,1,2879.337836,178084506,0,1,-38.65980825,2
402,9127,52,87,2499721,1646,0,1394.0172,178122511,0,1,28.49299887,15.68183663
401,8433,24,91,2499721,1646,0,2318.473517,178122911,0,1,9.202877711,23.43672332
403,9127,46,93,2499721,1646,0,2531.371773,178122930,0,1,46.04162668,8.988882022
403,3324,49,95,2499721,1610,1,1384.099487,178123328,0,1,66.73229519,6.05309838
401,7892,42,90,2499721,1610,1,2540.902004,178123586,0,1,29.60445075,13.6
401,25770,50,83,2500701,3771,0,1551.385119,178130855,1,0,22.18744602,20.4
402,86338,46,96,2500701,3771,1,2493.98134,178131978,0,1,65.77225468,5.768882041
402,25889,39,87,2500698,3782,1,1270.236378,178157009,0,1,22.26658827,17.91089054
402,123,57,95,2500705,3780,0,2332.232325,178158387,1,0,43.06319961,8.207313811
402,26008,71,89,2500705,3787,1,1628.015146,178159084,1,0,13.48156382,21.36539258
402,276920,65,78,2500697,3772,0,2596.346781,178164835,0,1,14.360004,28.99931034
401,26389,44,96,2500697,3772,1,1119.987032,178165214,0,1,51.92721813,6.788225099
401,300485,48,91,2500697,3772,1,2745.888091,178165610,1,0,39.93638315,10.91787525
401,274345,33,86,2500696,3789,0,998.074843,178168606,1,0,16.58733856,21.61480974
402,275032,69,92,2500696,3799,0,1603.48069,178168823,0,1,14.03624347,17.97776404
402,26120,41,68,2500696,3799,1,638.36943,178169461,0,1,11.49656302,39.06916943
403,214654,48,93,2499722,1673,0,1506.694938,178204317,0,1,49.63546343,8.551023331
401,8422,34,97,2499722,1628,1,751.317744,178204898,1,0,10.15426658,13.29661611
402,214654,60,85,2499722,1673,1,1963.95352,178205146,0,1,21.16125982,19.6977156
403,7944,49,94,2499723,1623,0,2714.265932,178215655,0,1,57.6525565,7.244308111
402,293687,63,89,2499723,1623,1,507.559438,178215822,1,0,21.62319613,16.80476123
402,5911,35,82,2499723,1623,1,1685.252638,178216026,1,0,16.20571854,24.70951234
403,119951,42,98,2499728,1627,0,1815.723328,178216921,0,1,32.00538321,6.835202996
402,3577,29,78,2499728,1627,1,2823.084482,178217834,1,0,12.36746838,31.29217154
402,8953,67,87,2499726,1619,1,2834.347935,178220220,1,0,16.83988461,20.69589331
401,13484,48,94,2499725,1624,1,936.753147,178443456,0,1,56.30993247,7.375635566
402,136441,47,88,2499725,1624,1,1483.419015,178443622,0,1,30.30268072,14.59863007
402,3450,47,96,2500699,19830,0,158.352083,178481819,0,1,71.56505118,5.366563146
402,263766,58,93,2500699,19830,0,1469.803844,178482213,0,1,35.12706051,10.56030303
402,3450,36,82,2500699,19830,0,2207.411796,178482454,0,1,16.69924423,24.33105012
402,149054,62,83,2500699,3804,0,2569.099016,178482624,0,1,18.33993103,22.54595307
401,135913,35,90,2500699,19830,1,538.540736,178482785,1,0,19.44003483,16.97056275
403,276978,45,91,2500699,19830,1,1502.285687,178483001,1,0,36.52885537,11.51694404
403,3450,54,94,2500699,19830,1,314.067379,178483424,0,1,51.34019175,7.879086241
402,26065,44,97,2500704,3779,1,1684.463711,178487215,0,1,55.22216863,6
402,29137,55,76,2500704,3779,1,2563.197667,178487435,0,1,15.524111,29.07645095
401,7905,37,92,2499724,1611,0,1974.290969,178494948,0,1,22.61986495,14.15344481
403,7905,52,92,2499724,1611,1,422.083928,178495325,0,1,44.29268063,9.732420048
402,7905,66,87,2499724,1611,1,961.747279,178495454,1,0,17.69363999,20.17919721
402,134513,42,88,2499724,1611,1,2513.380731,178495924,0,1,26.37533075,15.75817248
402,7936,38,71,2499724,1611,1,2669.79998,178495956,0,1,12.20414643,36.0998615
402,21174,43,86,2500700,3767,1,985.774405,178544073,0,1,24.30454927,17.7087549
401,3314,55,81,2500700,3767,1,2173.764283,178544394,1,0,19.33480854,23.14821807
402,40810,48,93,2500700,3767,1,2202.51199,178544405,0,1,49.63546343,8.551023331
401,43051,61,95,2565557,712,0,1398.672041,179894645,0,1,26.22535686,10.65082156
401,4683,35,73,2565557,712,0,2672.269569,179894906,1,0,12.41172458,34.55083212
403,134383,59,95,2516739,2444,0,529.393731,179896639,0,1,33.74892295,9.372299611
403,209091,53,98,2516739,2444,0,1078.302328,179896833,0,1,-76.86597769,3.39411255
401,388267,70,81,2516739,2446,0,2626.936662,179897338,1,0,13.4984711,27.85390457
402,105619,71,91,2516739,2446,1,1161.062618,179897673,0,1,12.71627168,19.97198037
402,3450,77,71,2500709,19830,1,1419.596054,179910188,1,0,9.511522319,40.9585156
402,3450,57,93,2500709,19830,1,1926.147769,179910365,0,1,38.02977697,10.09554357
401,135903,61,87,2565556,674,0,639.539596,179913179,1,0,22.26658827,17.91089054
401,22202,49,82,2565556,674,0,1286.25639,179913406,0,1,20.95577673,21.61480974
401,70129,30,89,2565556,674,0,2568.093993,179913629,1,0,14.30149981,20.74222746
401,70129,52,88,2565556,674,1,1475.323289,179914178,1,0,30.71282772,14.48861622
402,22202,71,92,2565556,674,1,2663.306403,179914449,1,0,12.09475708,19.3494186
402,256998,48,97,2499736,1611,0,2658.180731,179987729,0,1,-89.04515875,3.939543121
402,397178,39,78,2499736,1611,1,651.960118,179987943,1,0,15.56151033,27.82804341
401,7905,45,89,2499736,1611,1,2085.955211,179988458,0,1,31.21840276,13.79275172
402,7936,62,93,2499736,1611,1,2163.607219,179988478,0,1,24.6085028,12.75617498
402,134513,43,87,2499736,1611,1,2307.210571,179988506,0,1,25.75148866,16.57467948
402,16025,37,75,2516740,2443,0,1284.934877,180020068,1,0,13.59843068,31.7515354
402,69411,43,77,2516740,2482,1,2325.296611,180021286,0,1,15.86122686,28.16238626
402,15192,36,97,2516745,2450,0,473.346512,180023807,0,1,13.24051992,11.76435294
402,258254,52,86,2516745,2450,1,2583.284448,180025006,1,0,26.56505118,16.87601849
401,15020,74,89,2516741,2457,1,30.69436,180030800,0,1,11.33335265,23.29978541
401,15020,38,91,2516741,2457,1,985.74106,180031151,0,1,24.13871535,14.44991349
402,28115,32,53,2500707,3766,0,559.297626,180038263,0,1,7.620638748,58.20927761
402,1712,56,97,2500707,3766,0,1342.566996,180038525,0,1,55.22216863,6
401,300485,58,74,2500707,3772,0,2435.657746,180038792,0,1,14.03624347,31.84964678
401,56441,53,89,2500707,3772,1,2537.712905,180039666,0,1,32.77758391,13.41640786
401,300485,37,77,2500707,3772,1,2727.957036,180039717,0,1,14.49756435,29.49440625
402,14760,48,89,2516746,2455,1,1632.709979,180047696,0,1,33.29356327,13.29661611
402,395636,60,96,2565549,692,0,1300.582823,180054901,0,1,28.39301942,9.329523032
401,355599,24,72,2565549,687,0,1934.155903,180055162,0,1,9.865806943,39.51708491
402,395636,37,91,2565549,692,1,289.398873,180055441,0,1,22.4794344,14.99333185
402,3576,40,90,2565549,687,1,2083.919638,180055988,0,1,26.56505118,14.4222051
402,337775,73,77,2516744,2449,1,1316.600854,180057793,1,0,11.50977232,33.17107173
402,15198,61,90,2499735,1639,0,1215.050374,180059048,1,0,25.04620078,14.88086019
402,7868,76,81,2499735,1609,0,2146.980131,180059425,1,0,11.0216187,30.86227471
401,3326,34,88,2499735,1639,1,93.505856,180059597,0,1,17.96913974,19.26655133
402,25410,51,87,2500711,3775,0,2688.767899,180065732,0,1,28.69490438,15.62049935
402,149053,53,95,2500711,3775,1,115.98931,180065835,0,1,61.77902744,6.462197769
402,8326,49,75,2500711,3775,1,1746.764025,180066266,1,0,15.17880508,30.01066477
402,25605,42,87,2500715,3770,1,2149.919926,180070067,0,1,24.94390526,16.86179113
402,28866,46,76,2500715,3795,1,575.682723,180070247,1,0,15.62738374,28.97723244
402,21385,49,84,2575962,3187,0,152.449676,180075070,1,0,23.49856568,19.21665944
401,3313,64,87,2575962,3187,0,1553.613627,180075602,1,0,19.48080023,19.20416621
401,25849,37,90,2575962,3187,1,996.570808,180076452,0,1,22.12194197,15.87954659
402,26327,45,90,2500710,3779,0,1435.383546,180077640,0,1,33.69006753,12.64911064
402,25786,58,98,2500710,3787,1,1610.227078,180078422,0,1,32.00538321,6.835202996
402,30320,67,87,2500714,3789,1,742.974893,180080166,1,0,16.83988461,20.69589331
402,26000,51,86,2500714,3782,1,1258.495403,180080378,0,1,26.72969377,16.81903683
402,134797,60,87,2500714,3782,1,2644.317387,180080675,1,0,23.18719744,17.5316856
402,25826,37,73,2500713,3774,0,1516.275925,180081476,1,0,12.78865073,34.02822358
403,256084,50,92,2500713,3804,1,306.070949,180082539,0,1,45.2397299,9.6
403,3714,43,92,2565551,756,0,1476.013591,180089919,0,1,35.53767779,11.11395519
402,254408,61,78,2565551,679,1,1952.101011,180090787,0,1,15.56151033,27.82804341
403,227894,44,90,2565551,679,1,2348.948934,180090885,0,1,32.4397629,12.92439554
402,134503,45,98,2565552,680,0,1542.617168,180096011,0,1,73.30075577,4.664761516
402,20764,34,86,2565552,680,0,1727.444833,180096036,1,0,17.35402464,21.12060605
402,8686,62,92,2499730,1627,1,1513.475838,180112690,0,1,24.52596987,13.5764502
402,14943,41,90,2575964,3159,0,698.639227,180114307,0,1,28.09364881,13.99428455
401,89186,58,87,2575964,3159,0,2736.954333,180114910,0,1,24.94390526,16.86179113
401,89186,59,86,2575964,3159,1,2884.133933,180115516,1,0,22.90576966,18.27785545
402,14763,50,91,2499732,1631,0,52.897076,180118147,0,1,40.64627366,10.8
403,8653,37,92,2499732,1631,1,532.145944,180118850,0,1,22.61986495,14.15344481
401,20857,35,92,2500036,1619,0,622.507037,180120494,0,1,19.23067238,15.36749817
402,7941,56,98,2500036,1633,0,2641.458256,180120995,0,1,56.30993247,5.366563146
402,7941,42,97,2500036,1633,1,1680.889908,180121671,0,1,37.21644047,7.3430239
402,7888,68,86,2499729,1644,1,715.457387,180123178,1,0,15.84308212,22.1269067
402,377071,40,86,2499729,1644,1,1496.444631,180123333,1,0,22.14518004,18.60752536
401,377071,59,95,2499729,1644,1,1635.518979,180123368,0,1,33.74892295,9.372299611
402,25798,64,72,2499729,1644,1,2446.843693,180123482,0,1,12.24633286,35.41750979
401,7888,53,80,2499729,1644,0,1942.174765,180123921,1,0,18.74549201,24.11970149
402,14770,45,90,2516747,2447,0,1019.882403,180126995,1,0,33.69006753,12.64911064
402,3335,24,91,2516747,2447,0,1600.79576,180127197,0,1,9.202877711,23.43672332
401,25867,42,94,2516747,2447,1,860.597483,180127838,0,1,36.86989765,9.633275663
403,3714,56,93,2565551,756,0,1310.794203,180136736,0,1,40.89188782,9.674709298
403,26399,49,94,2500706,3783,0,292.799238,180399433,0,1,57.6525565,7.244308111
402,131321,77,72,2500706,3783,0,2550.584208,180399886,1,0,9.657972914,39.94396075
402,25715,23,78,2500706,3783,1,517.326371,180400073,1,0,10.42852848,34.11040897
401,15004,53,99,2500706,3783,1,1402.92837,180400278,0,1,-47.48955292,2.683281573
402,275032,42,91,2500708,3799,0,1102.90274,180414028,1,0,31.3902681,12.55388386
402,28123,48,89,2500708,3771,0,978.756235,180414149,0,1,33.29356327,13.29661611
401,295176,26,86,2575959,3172,0,1412.601525,180424409,1,0,11.95268215,25.51234995
402,23149,62,91,2575959,3158,0,1359.469422,180424444,1,0,24.13871535,14.44991349
402,3324,39,89,2499737,1610,1,1502.013766,180427277,1,0,24.13548948,15.86442561
401,8032,30,91,2499737,1610,1,2532.316186,180427501,0,1,13.6181662,19.30388562
402,91519,34,92,2516743,2463,0,1127.947244,180430588,1,0,17.74467163,16
401,14758,78,74,2516743,2454,0,1532.35889,180430649,1,0,9.706652409,38.40833243
402,15107,65,91,2516743,2454,1,551.435091,180431253,1,0,19.45179464,16.14434886
402,49907,62,90,2516743,2454,1,2799.233018,180431938,1,0,23.5594409,15.36749817
402,25860,45,87,2500712,3780,0,1073.589663,180446799,0,1,27.1496817,16.10465771
401,209117,27,88,2500712,3767,0,1807.28171,180447200,1,0,12.26477373,23.36493099
402,40810,53,89,2500712,3767,0,1810.403048,180447203,0,1,32.77758391,13.41640786
401,209117,37,74,2500712,3767,0,2075.638921,180447309,0,1,13.18296516,32.88768767
402,25440,35,79,2500712,3767,1,2188.58908,180448165,0,1,14.79972878,27.91128804
401,134540,48,89,2500712,3767,1,2303.466747,180448178,0,1,33.29356327,13.29661611
401,40810,43,88,2500712,3767,1,2772.132454,180448260,0,1,27.34987578,15.45056633
403,21438,40,93,2575968,3165,0,851.500501,180448836,0,1,29.54463474,11.6
402,20663,50,86,2575968,3163,0,2200.576983,180449304,0,1,26.78499551,16.8
401,21291,75,69,2575968,3165,1,515.929861,180449677,0,1,9.555637727,42.23553007
401,134484,61,86,2575966,3219,0,853.534488,180452900,0,1,21.35855238,18.96523135
401,20816,55,80,2575966,3164,0,630.044529,180452904,1,0,18.43494882,24.33105012
402,20479,61,98,2575966,3164,0,2279.326398,180453484,0,1,15.9453959,9.121403401
402,137161,63,88,2575966,3219,1,1166.480783,180453721,1,0,21.03751103,17.76288265
401,20479,44,90,2575966,3164,1,515.314738,180453824,0,1,32.4397629,12.92439554
401,69513,67,93,2575961,3197,0,1206.199307,180454913,1,0,15.67205474,15.98499296
403,351010,53,97,2575961,3157,0,1058.642403,180456201,0,1,84.60473543,4.326661531
401,11063,39,91,2575961,3157,0,1376.164822,180456202,0,1,25.8815114,13.93125981
402,21174,65,88,2500712,3767,1,1645.307949,180456728,1,0,18.95818341,18.74459922
401,22383,27,82,2575967,3315,0,59.19075,180456770,1,0,12.35155915,28.37463656
402,22020,65,90,2575967,3193,0,1295.644122,180457163,1,0,19.44003483,16.97056275
403,206314,51,89,2575963,3161,0,851.220455,180459028,0,1,33.61010138,13.2242202
402,241676,68,94,2575963,3161,1,1784.575419,180459968,1,0,13.32453126,16.09968944
403,14812,43,96,2575963,3161,1,2021.223752,180460020,0,1,45,7.375635566
401,259292,36,92,2575960,3166,0,250.371361,180460872,1,0,20.85445804,14.75127113
402,20812,59,75,2575960,3185,0,964.112513,180461268,1,0,14.38375137,30.85190432
401,259292,35,89,2575960,3166,0,1592.832659,180461275,0,1,19.25896596,17.8392825
402,20941,54,77,2575960,3185,0,1979.741913,180461575,0,1,16.28115636,27.78488798
401,8148,67,76,2575960,3185,0,2573.462123,180461796,1,0,12.99461679,31.84964678
401,20503,28,87,2575965,3204,0,2517.26589,180464651,1,0,13.08059591,23.51850335
402,3484,41,73,2575965,3162,0,1980.812436,180464678,1,0,13.42864411,33.19036005
402,20503,50,91,2575965,3204,1,2425.776754,180465536,1,0,40.64627366,10.8
402,3348,64,90,2565554,676,0,1005.529767,180466176,1,0,20.74608028,16.41462762
402,3347,47,91,2565554,676,0,2282.975649,180466469,0,1,39.07763698,11.06345335
402,5268,39,91,2565554,684,0,1672.514406,180467829,1,0,25.8815114,13.93125981
401,8278,52,97,2565555,675,0,1184.670961,180468407,0,1,-89.04515875,3.939543121
402,40756,59,96,2565555,675,0,1561.815823,180468532,0,1,33.11134196,8.653323061
402,14723,36,85,2565555,675,1,978.68476,180469216,0,1,18.37782444,21.2
402,353236,50,77,2499734,1623,0,930.190404,180842105,1,0,16.49264163,27.6
402,340386,59,89,2499734,1625,0,2559.461931,180842527,1,0,26.6871053,15.0359569
402,11066,49,90,2499734,1625,1,2216.138172,180843201,0,1,36.73282666,12.0266371
403,385273,60,97,2565553,701,1,711.557068,180851132,0,1,25.28796826,8.77268488
402,225948,60,81,2565553,701,1,1363.485565,180851308,1,0,17.80791391,24.1627813
401,280383,35,78,2565548,695,0,1168.731288,180864859,1,0,14.360004,28.99931034
401,225089,34,93,2565548,695,0,57.771186,180865315,1,0,17.10272897,15.31012737
402,40770,49,95,2565558,687,0,1490.497894,182021313,0,1,66.73229519,6.05309838
402,3678,43,93,2565558,687,0,2036.862176,182021440,0,1,38.02977697,10.09554357
402,3576,47,88,2565558,687,0,2691.822237,182021596,0,1,30.30268072,14.59863007
401,355599,67,86,2565558,687,1,1841.406093,182022187,1,0,16.58733856,21.61480974
402,15877,62,87,2516750,2450,0,1627.863433,182025434,0,1,21.33491453,18.31720503
402,15232,59,91,2516750,2450,0,2032.050585,182025556,0,1,29.53726529,12.97998459
401,127796,34,72,2516750,2450,0,2869.774187,182025786,1,0,11.88865804,35.95552809
402,15253,29,70,2516750,2463,1,1302.928597,182026007,1,0,10.4452416,39.72706886
402,91519,58,80,2516750,2463,1,1885.065158,182026154,1,0,17.71809967,24.83867951
402,20680,36,94,2516750,2463,1,3108.308801,182026532,0,1,19.65382406,13.31465358
401,14864,50,97,2516750,2450,1,3291.942107,182026555,0,1,-83.97442499,3.6
402,276944,64,86,2500724,3782,0,1479.760285,182031542,1,0,18.93900426,20.19108714
402,25439,49,93,2500724,3767,1,345.010713,182032001,0,1,50.59933934,8.438009244
402,21174,49,94,2500724,3767,1,2636.80573,182032594,0,1,57.6525565,7.244308111
403,395636,42,89,2565566,692,0,544.942749,182043494,0,1,27.92897871,14.66969666
403,5268,53,96,2565566,684,0,1851.721858,182043815,0,1,71.56505118,5.366563146
402,5268,61,79,2565566,684,0,2494.755283,182044017,1,0,16.14337998,26.69232099
403,3791,46,90,2565566,684,1,1877.267425,182044504,0,1,34.77783137,12.41933976
402,9637,62,90,2499739,1659,0,266.64808,182135771,1,0,23.5594409,15.36749817
401,9285,19,90,2499739,1659,0,721.189467,182135920,0,1,7.361774421,27.55068057
402,340386,51,88,2499739,1625,0,1250.893682,182136124,0,1,30.96375653,14.4222051
401,265673,53,85,2499739,1625,0,1867.173378,182136346,1,0,24.65273369,18.15929514
402,9637,56,77,2499739,1659,1,3047.816332,182137432,1,0,16.02410966,28.01428207
402,11066,55,88,2499739,1625,1,3092.403842,182137532,0,1,29.0546041,14.94523335
402,14786,72,92,2516753,2446,1,219.897181,182159162,0,1,11.25510399,20.04794254
402,14786,75,90,2516753,2446,1,738.804718,182159355,1,0,10.30484647,23.32380758
402,15292,56,92,2516753,2482,1,1457.609772,182159644,0,1,37.74680539,10.73312629
401,388267,68,78,2516753,2446,1,2244.632133,182159848,1,0,13.37389402,30.07191381
401,14885,25,75,2516756,2445,0,610.581257,182164439,1,0,10.58732132,36.05551275
402,16094,40,87,2516756,2445,0,2158.486496,182164725,1,0,23.18719744,17.5316856
403,14715,39,89,2516756,2445,1,443.034612,182164908,0,1,24.13548948,15.86442561
402,3327,49,91,2499745,1613,0,2106.291869,182168996,0,1,40.46685036,10.8295891
401,70215,35,77,2499745,1613,0,2985.30079,182169183,1,0,13.93680541,30.09584689
401,8582,31,72,2499745,1633,1,415.455137,182169368,1,0,11.30993247,36.87817783
403,8004,54,94,2499745,1613,1,1613.899075,182169697,0,1,51.34019175,7.879086241
402,128214,65,92,2499745,1613,1,2395.650923,182169830,1,0,19.23067238,15.36749817
401,128214,49,95,2499745,1613,1,2453.135608,182169860,0,1,66.73229519,6.05309838
401,37948,43,87,2516754,2481,0,34.701115,182172535,0,1,25.75148866,16.57467948
402,360992,52,87,2516754,2454,0,415.484781,182172662,0,1,28.49299887,15.68183663
403,15014,50,91,2516754,2454,0,1757.253474,182173105,0,1,40.64627366,10.8
401,354997,54,90,2516754,2481,1,2620.215957,182174109,0,1,34.77783137,12.41933976
402,14817,53,93,2516751,2444,1,1573.812401,182181571,0,1,48.08824615,8.736131867
401,14817,34,89,2516751,2444,1,1768.105465,182181604,0,1,18.15270589,18.3869519
402,15811,55,78,2516751,2444,1,2868.488871,182181820,1,0,16.85839877,26.70131083
402,15129,52,90,2516752,2451,0,1273.245173,182193362,0,1,36.32682595,12.10619676
401,142755,42,86,2500723,3766,0,1276.230209,182199842,1,0,23.62937773,17.97776404
402,24269,71,94,2575969,3219,0,2129.254748,182212004,1,0,10.26426154,18.27785545
402,89186,42,88,2575973,3159,0,792.155338,182213727,0,1,26.37533075,15.75817248
403,22020,41,93,2575973,3193,0,1936.02414,182214154,1,0,32.27564431,11.06345335
402,3323,75,92,2575973,3159,1,176.010044,182214463,1,0,9.162347046,22.1846794
401,20751,63,89,2575973,3159,1,979.298183,182214648,0,1,21.62319613,16.80476123
401,89186,72,86,2575973,3159,1,2769.508614,182215167,0,1,13.13402231,24.33105012
402,466,47,74,2499747,1651,0,1126.880921,182216155,1,0,14.52784886,31.29217154
402,377071,26,76,2499747,1644,1,1339.735768,182216422,1,0,11.02927796,34.61329224
402,134249,35,92,2565559,696,0,1839.137599,182220317,1,0,19.23067238,15.36749817
401,3359,37,91,2565559,676,1,578.894051,182220657,0,1,22.4794344,14.99333185
401,3359,42,87,2565559,676,1,1214.327216,182220864,0,1,24.94390526,16.86179113
401,26150,67,95,2499744,1631,1,675.23922,182222902,1,0,13.18067319,14.86472334
402,26150,73,94,2499744,1631,1,1249.535076,182223097,1,0,8.746162263,19.75854246
402,283142,44,67,2499744,1631,1,1623.657671,182223218,1,0,11.37147464,39.88984833
402,397178,61,91,2499744,1611,1,1467.752169,182223251,0,1,25.8815114,13.93125981
401,7905,63,78,2499744,1611,1,1724.366182,182223317,1,0,14.98346481,28.37463656
402,8249,54,96,2499744,1611,1,2185.760423,182223458,0,1,65.77225468,5.768882041
401,25867,43,91,2516748,2447,0,892.911465,182228220,0,1,33.20657032,12.16552506
402,3320,58,80,2516748,2447,1,685.418323,182229061,0,1,17.71809967,24.83867951
402,391530,48,90,2516748,2447,1,2196.522835,182229456,1,0,36.32682595,12.10619676
402,391530,40,83,2516748,2447,1,2256.152672,182229490,1,0,19.37182191,21.91255348
402,25715,47,90,2500719,3783,1,241.48737,182232863,0,1,35.6671303,12.23764683
402,48318,36,79,2500718,3772,0,1624.558412,182234514,1,0,15.15191698,27.57680185
403,26389,52,91,2500718,3772,1,123.089069,182234881,0,1,39.93638315,10.91787525
401,48318,32,89,2500718,3772,1,741.772429,182235020,1,0,16.11084672,19.53458472
403,93044,54,94,2500718,3795,1,392.441852,182235226,0,1,51.34019175,7.879086241
403,97582,61,96,2500716,3789,0,1666.067084,182251063,0,1,24.44395478,10.02397127
402,97582,50,99,2500716,3789,1,2542.547359,182251952,0,1,-33.39848847,1.2
401,264989,44,89,2500725,3774,0,387.449478,182252649,0,1,30.22183827,14.04563989
402,286380,51,92,2500725,3780,1,731.658508,182253358,0,1,45,9.633275663
402,448079,67,94,2500725,3774,1,1194.439133,182253541,0,1,14.62087399,15.38830725
402,8327,47,92,2575976,3158,0,880.874286,182256933,0,1,43.15238973,9.895453501
402,206314,59,87,2575976,3161,1,1281.197238,182257841,0,1,24.08423281,17.18138528
402,206314,41,88,2575976,3161,1,1874.123159,182258020,0,1,25.34617594,16.09968944
401,116349,46,97,2575976,3161,1,2471.267438,182258175,0,1,75.96375653,4.816637832
401,230897,50,90,2565561,677,0,240.103364,182264847,0,1,36.86989765,12
403,32577,41,94,2565561,677,0,1841.28074,182265248,0,1,33.30228475,10.18233765
402,14945,49,98,2500720,3787,1,220.544595,182269622,0,1,-63.43494882,2.529822128
402,26124,43,98,2500720,3804,0,2702.887732,182270098,0,1,42.27368901,6.092618485
402,26124,45,89,2500720,3804,1,975.828676,182270354,0,1,31.21840276,13.79275172
402,254408,49,89,2565562,679,0,142.627323,182287433,0,1,33.61010138,13.2242202
401,134769,35,92,2565562,679,0,261.501836,182287456,0,1,19.23067238,15.36749817
402,3443,28,75,2565562,679,1,986.66309,182288290,0,1,11.36751615,34.78160433
402,3443,41,88,2565562,679,1,1753.785709,182288463,0,1,25.34617594,16.09968944
402,217031,47,82,2565562,679,1,2544.63721,182288615,0,1,20.74075618,21.73292433
403,228902,49,90,2565562,714,1,758.231597,182288750,0,1,36.73282666,12.0266371
402,173,56,88,2499742,1673,0,1335.783882,182291711,1,0,28.24973549,15.17893277
401,9419,69,86,2499742,1673,0,2146.825076,182291804,1,0,15.12400731,22.65568361
402,4232,59,97,2565563,756,0,1668.490086,182296290,0,1,30.54757175,8.049844719
402,343951,41,91,2499741,10531,0,2616.222331,182329382,0,1,29.53726529,12.97998459
402,3350,60,90,2499740,1610,0,1582.550114,182524060,0,1,26.56505118,14.4222051
403,3324,55,94,2499740,1610,0,2368.059021,182524289,0,1,48.0127875,8.236504113
402,28291,52,84,2499740,1610,1,2065.368405,182525085,1,0,23.38522106,19.26655133
403,25939,51,90,2500721,3785,1,1024.263197,182537090,0,1,36.73282666,12.0266371
401,25411,48,90,2500721,3785,1,2489.853563,182537376,0,1,36.32682595,12.10619676
402,279780,40,85,2516749,2975,0,1212.634059,182538163,1,0,21.16125982,19.6977156
402,15503,44,88,2516749,2453,0,1368.669982,182538490,0,1,28.24973549,15.17893277
403,173214,44,98,2516749,2975,1,148.732697,182538518,0,1,56.30993247,5.366563146
402,15069,47,94,2516749,2975,1,545.051984,182538603,0,1,54.16234705,7.589466384
401,173214,33,95,2516749,2975,1,1546.880946,182538777,0,1,13.18067319,14.86472334
402,70975,32,87,2516749,2975,1,2057.272269,182538886,0,1,16.01778472,21.23016722
403,8958,40,94,2499748,1627,1,915.109478,182545127,0,1,29.98163937,10.76289924
403,8747,54,95,2499748,1639,1,1902.52101,182545370,0,1,57.78907228,6.8
401,250134,23,81,2500717,3776,1,266.03344,182581735,1,0,10.64532032,31.40700559
402,256992,35,73,2500717,3799,0,2162.770544,182581792,1,0,12.41172458,34.55083212
